========================================================================================
GEOMETRY  (cx, cy) = (column, row);  grid 22x22, FOV 7
========================================================================================
  A (red anchor)  centre (8, 10)   49 cells
  C (blue anchor) centre (12, 10)   49 cells
  B (third node)  centre (10, 13)   49 cells
  pairwise overlap : A&C 21   A&B 20   C&B 20
  TRIPLE overlap   : 12 cells, rows 10-13 cols 9-11
  exclusive        : A 20   C 20   B 21

  colour value (1.0 = red, 0.0 = blue), min..max per region:
    A exclusive 1.00 .. 1.00
    C exclusive 0.00 .. 0.00
    triple      0.25 .. 0.75
  offset field: None (labels carry no displacement)
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[frozen_seed1042] step 160/390 trained 3/3 | hop0: 0.1046 | hop1: 0.0808
[frozen_seed1042] step 170/390 trained 3/3 | hop0: 0.1448 | hop1: 0.1518
[frozen_seed1042] step 180/390 trained 3/3 | hop0: 0.1114 | hop1: 0.1146
[frozen_seed1042] step 190/390 trained 3/3 | hop0: 0.1404 | hop1: 0.1171
[frozen_seed1042] step 200/390 trained 3/3 | hop0: 0.1421 | hop1: 0.1456
[frozen_seed1042] step 210/390 trained 3/3 | hop0: 0.1224 | hop1: 0.1306
[frozen_seed1042] step 220/390 trained 3/3 | hop0: 0.1059 | hop1: 0.1166
[frozen_seed1042] step 230/390 trained 3/3 | hop0: 0.1061 | hop1: 0.0984
[frozen_seed1042] step 240/390 trained 3/3 | hop0: 0.1388 | hop1: 0.1354
[frozen_seed1042] step 250/390 trained 3/3 | hop0: 0.1365 | hop1: 0.1330
[frozen_seed1042] step 260/390 trained 3/3 | hop0: 0.1165 | hop1: 0.1112
[frozen_seed1042] step 270/390 trained 3/3 | hop0: 0.1204 | hop1: 0.1155
[frozen_seed1042] step 280/390 trained 3/3 | hop0: 0.1236 | hop1: 0.1161
[frozen_seed1042] step 290/390 trained 3/3 | hop0: 0.0981 | hop1: 0.1073
[frozen_seed1042] step 300/390 trained 3/3 | hop0: 0.1515 | hop1: 0.1135
[frozen_seed1042] step 310/390 trained 3/3 | hop0: 0.1235 | hop1: 0.1297
[frozen_seed1042] step 320/390 trained 3/3 | hop0: 0.1091 | hop1: 0.1050
[frozen_seed1042] step 330/390 trained 3/3 | hop0: 0.1354 | hop1: 0.1475
[frozen_seed1042] step 340/390 trained 3/3 | hop0: 0.0971 | hop1: 0.1104
[frozen_seed1042] step 350/390 trained 3/3 | hop0: 0.1106 | hop1: 0.1585
[frozen_seed1042] step 360/390 trained 3/3 | hop0: 0.1117 | hop1: 0.1123
[frozen_seed1042] step 370/390 trained 3/3 | hop0: 0.1268 | hop1: 0.1151
[frozen_seed1042] step 380/390 trained 3/3 | hop0: 0.1345 | hop1: 0.1112
[frozen_seed1042] mean MSE (last 50 steps): 0.1246 | cert-MSE r=-0.887
[frozen_seed1042] saved runs\chapter5_v2\s5_3_colour_three_node\frozen_seed1042\figures\results.png
### frozen_seed1042 last50=0.12462
[naive_seed1042] nodes=3 coverage max=3 mode=naive steps=390
[naive_seed1042] step 000/390 trained 3/3 | hop0: 0.1365 | hop1: 0.1074
[naive_seed1042] step 010/390 trained 3/3 | hop0: 0.0995 | hop1: 0.1391
[naive_seed1042] step 020/390 trained 3/3 | hop0: 0.0795 | hop1: 0.1021
[naive_seed1042] step 030/390 trained 3/3 | hop0: 0.0972 | hop1: 0.0886
[naive_seed1042] step 040/390 trained 3/3 | hop0: 0.0857 | hop1: 0.1119
